,ad_id,spend,date
7990,112277,32.02,2021-06-27
7991,832070,27.39,2021-08-30
7992,267470,62.04,2021-07-14
7993,484646,45.64,2021-06-20
7994,537929,71.07,2021-08-08
7995,388690,0.81,2021-08-04
7996,917569,17.14,2021-08-09
7997,294587,92.89,2021-07-22
7998,835462,94.63,2021-06-29
7999,369915,24.68,2021-07-14
8000,879115,31.37,2021-06-15
8001,922484,68.04,2021-06-18
8002,938296,15.89,2021-06-03
8003,788684,14.89,2021-07-30
8004,293188,1.85,2021-06-08
8005,637967,41.17,2021-08-28
8006,359583,57.01,2021-06-30
8007,562023,69.12,2021-08-27
8008,525107,86.73,2021-08-18
8009,337440,72.0,2021-06-17
8010,901260,2.65,2021-07-04
8011,278347,59.29,2021-07-01
8012,741241,76.24,2021-08-29
8013,326458,74.21,2021-07-26
8014,324131,59.8,2021-08-04
8015,298491,75.79,2021-08-27
8016,658492,69.82,2021-06-17
8017,230620,70.74,2021-08-17
8018,581165,36.9,2021-06-14
8019,644945,38.24,2021-08-23
8020,733103,37.42,2021-08-18
8021,309167,71.28,2021-07-07
8022,113122,74.59,2021-08-14
8023,353724,50.66,2021-06-27
8024,342687,93.89,2021-06-18
8025,955413,26.99,2021-08-02
8026,736897,3.83,2021-06-01
8027,367782,84.67,2021-06-24
8028,263730,55.21,2021-07-28
8029,132104,67.66,2021-08-29
8030,702163,23.69,2021-07-14
8031,111411,9.43,2021-06-06
8032,684239,86.52,2021-07-19
8033,403587,36.77,2021-08-05
8034,361945,25.93,2021-08-10
8035,202989,29.51,2021-07-16
8036,492477,54.85,2021-06-04
8037,818681,66.79,2021-08-08
8038,975524,96.85,2021-06-04
8039,721171,37.28,2021-07-19
8040,809222,67.79,2021-08-03
8041,761562,13.32,2021-06-16
8042,812139,84.4,2021-07-13
8043,196397,80.75,2021-06-30
8044,822085,19.27,2021-07-15
8045,927596,30.07,2021-06-17
8046,180914,37.83,2021-08-08
8047,659990,87.05,2021-06-02
8048,531205,7.14,2021-07-12
8049,602963,89.98,2021-08-27
8050,243042,77.93,2021-07-25
8051,933092,9.39,2021-08-19
8052,568891,4.91,2021-06-28
8053,496840,56.89,2021-07-12
8054,835731,8.82,2021-06-26
8055,891646,41.1,2021-07-12
8056,362526,96.26,2021-06-08
8057,548353,94.48,2021-07-21
8058,437922,80.82,2021-06-12
8059,969808,29.64,2021-07-02
8060,677704,16.6,2021-07-04
8061,107327,92.52,2021-07-23
8062,585060,56.84,2021-07-29
8063,419544,77.08,2021-08-06
8064,309683,42.43,2021-08-17
8065,786599,19.46,2021-07-18
8066,172875,25.39,2021-07-03
8067,113412,89.82,2021-07-25
8068,484655,89.36,2021-08-28
8069,825948,2.69,2021-06-25
8070,630628,25.37,2021-06-16
8071,582484,78.49,2021-07-27
8072,680304,70.44,2021-08-20
8073,238931,2.37,2021-07-24
8074,870933,34.23,2021-08-23
8075,507997,42.22,2021-08-19
8076,575691,45.96,2021-07-25
8077,985374,32.37,2021-06-03
8078,991621,9.5,2021-08-23
8079,275571,75.65,2021-08-12
8080,220402,29.86,2021-08-08
8081,101908,79.81,2021-06-15
8082,260743,42.17,2021-08-25
8083,804137,78.18,2021-08-08
8084,792518,14.63,2021-08-01
8085,628396,41.08,2021-07-18
8086,156436,82.34,2021-07-30
8087,760620,95.21,2021-06-27
8088,283260,20.0,2021-07-23
8089,910253,76.92,2021-06-26
8090,221456,13.25,2021-08-12
8091,151546,74.48,2021-08-07
8092,811990,15.17,2021-08-06
8093,974741,56.62,2021-07-24
8094,284727,21.48,2021-08-24
8095,939698,97.04,2021-07-15
8096,418379,36.54,2021-07-04
8097,493474,67.24,2021-08-21
8098,269144,80.45,2021-07-26
8099,988711,79.25,2021-06-05
8100,450046,20.95,2021-08-24
8101,234176,16.88,2021-07-29
8102,484632,39.27,2021-07-18
8103,258108,62.38,2021-06-28
8104,541757,65.84,2021-08-04
8105,474876,75.15,2021-08-05
8106,981993,86.82,2021-07-02
8107,119448,35.97,2021-07-06
8108,667443,45.24,2021-06-17
8109,952614,95.21,2021-08-28
8110,912646,42.32,2021-06-18
8111,327476,11.61,2021-07-27
8112,494018,38.43,2021-07-25
8113,430096,36.02,2021-06-14
8114,878618,90.46,2021-08-10
8115,321935,32.49,2021-06-22
8116,889006,39.57,2021-06-13
8117,417533,34.02,2021-08-07
8118,627160,92.94,2021-06-20
8119,699038,50.41,2021-06-22
8120,569899,77.51,2021-07-11
8121,713229,96.83,2021-07-06
8122,114200,4.08,2021-07-18
8123,796679,91.8,2021-07-26
8124,434766,27.5,2021-08-16
8125,431625,83.35,2021-06-15
8126,779864,12.28,2021-07-07
8127,919263,29.19,2021-07-07
8128,893340,22.04,2021-08-08
8129,670676,68.15,2021-06-30
8130,535911,55.02,2021-06-04
8131,408814,66.37,2021-08-28
8132,804069,56.31,2021-06-25
8133,384313,94.63,2021-06-04
8134,618226,83.87,2021-07-26
8135,359785,46.34,2021-08-30
8136,975072,40.49,2021-07-06
8137,942165,88.64,2021-06-11
8138,644212,79.59,2021-08-02
8139,735659,5.36,2021-07-01
8140,950306,92.72,2021-06-04
8141,447276,92.41,2021-06-10
8142,569860,17.15,2021-07-13
8143,960415,16.74,2021-08-18
8144,104905,51.32,2021-06-20
8145,483883,33.12,2021-06-21
8146,959501,5.56,2021-08-23
8147,186629,9.25,2021-07-09
8148,720177,51.12,2021-07-15
8149,403982,67.93,2021-06-17
8150,767169,41.93,2021-07-14
8151,135534,78.0,2021-08-03
8152,855578,96.05,2021-08-06
8153,760845,75.17,2021-08-20
8154,513764,13.35,2021-08-29
8155,418160,13.0,2021-08-26
8156,418387,36.95,2021-07-29
8157,914640,35.88,2021-08-15
8158,260726,16.9,2021-06-12
8159,179338,1.86,2021-07-02
8160,202047,8.79,2021-06-29
8161,679138,6.46,2021-08-18
8162,550089,73.48,2021-08-17
8163,858820,75.59,2021-08-01
8164,277183,22.67,2021-07-03
8165,197947,63.25,2021-08-01
8166,714064,27.76,2021-06-27
8167,602843,11.5,2021-07-16
8168,884596,32.3,2021-07-01
8169,385440,79.22,2021-06-11
8170,937131,50.52,2021-08-12
8171,711933,44.72,2021-08-30
8172,787112,65.68,2021-07-07
8173,594006,7.59,2021-08-09
8174,626209,11.1,2021-08-16
8175,411049,13.22,2021-08-01
8176,366842,90.17,2021-06-23
8177,557207,13.24,2021-08-07
8178,302729,53.03,2021-07-01
8179,772138,66.94,2021-08-04
8180,503821,86.97,2021-06-22
8181,907636,55.48,2021-07-30
8182,796384,47.93,2021-07-02
8183,243810,36.39,2021-07-10
8184,671083,85.12,2021-06-07
8185,774189,96.51,2021-08-15
8186,712496,23.5,2021-08-26
8187,268858,26.25,2021-06-25
8188,870331,96.99,2021-06-03
8189,648372,16.43,2021-07-22
8190,523314,48.66,2021-06-09
8191,889868,87.79,2021-08-07
8192,941218,96.58,2021-06-04
8193,735533,86.58,2021-06-25
8194,132198,26.67,2021-08-01
8195,932808,41.61,2021-06-10
8196,243641,11.17,2021-07-01
8197,923082,24.71,2021-07-30
8198,496280,95.5,2021-08-21
8199,988293,35.22,2021-06-23
8200,583491,4.77,2021-07-01
8201,393810,14.36,2021-06-14
8202,974460,38.6,2021-08-07
8203,837893,64.12,2021-08-10
8204,468640,26.13,2021-06-14
8205,400411,52.09,2021-08-16
8206,539728,65.4,2021-07-30
8207,307054,47.98,2021-07-17
8208,457265,46.71,2021-07-08
8209,352065,96.23,2021-07-15
8210,868169,97.35,2021-07-11
8211,922507,44.12,2021-06-12
8212,854653,85.72,2021-07-15
8213,392603,83.88,2021-07-25
8214,155650,25.3,2021-08-25
8215,304418,68.5,2021-08-09
8216,435820,38.23,2021-06-04
8217,585344,12.35,2021-07-26
8218,629872,73.15,2021-08-26
8219,969743,46.01,2021-07-07
8220,369771,16.68,2021-08-28
8221,774697,60.36,2021-08-25
8222,408632,16.7,2021-07-02
8223,815848,43.63,2021-08-20
8224,742723,67.62,2021-07-19
8225,493788,42.49,2021-06-30
8226,329341,45.21,2021-08-21
8227,923308,10.18,2021-07-12
8228,859839,43.9,2021-07-16
8229,245188,38.48,2021-06-16
8230,583476,63.41,2021-06-04
8231,301474,12.03,2021-07-11
8232,743365,27.49,2021-07-27
8233,530811,6.97,2021-07-30
8234,935152,20.69,2021-08-24
8235,486024,71.08,2021-08-12
8236,115620,45.76,2021-08-06
8237,319353,9.86,2021-08-22
8238,180434,44.22,2021-06-12
8239,408955,35.81,2021-08-14
8240,603363,55.25,2021-07-18
8241,297693,51.12,2021-07-24
8242,566377,20.32,2021-08-10
8243,985749,89.06,2021-06-13
8244,776012,16.8,2021-08-09
8245,484493,17.25,2021-06-05
8246,279898,47.79,2021-06-02
8247,789853,98.28,2021-07-04
8248,144492,57.8,2021-07-07
8249,760933,43.96,2021-07-28
8250,634386,65.1,2021-07-13
8251,541020,75.92,2021-08-05
8252,916331,46.56,2021-07-27
8253,913788,27.65,2021-07-17
8254,397678,68.29,2021-06-24
8255,363832,1.07,2021-06-15
8256,965894,21.91,2021-06-21
8257,429958,73.52,2021-08-13
8258,814820,22.77,2021-06-19
8259,126762,36.96,2021-07-01
8260,864032,55.04,2021-08-14
8261,520641,2.52,2021-06-19
8262,629233,39.75,2021-06-01
8263,281810,16.41,2021-07-05
8264,587539,67.37,2021-08-01
8265,600394,44.24,2021-07-03
8266,314123,98.34,2021-06-28
8267,731999,80.02,2021-06-23
8268,255337,40.22,2021-08-05
8269,412003,34.91,2021-07-15
8270,755852,76.86,2021-07-19
8271,896936,48.6,2021-06-24
8272,162896,37.0,2021-07-15
8273,631258,20.67,2021-08-29
8274,632487,76.37,2021-08-07
8275,932318,26.77,2021-06-04
8276,845057,88.57,2021-08-25
8277,656669,68.33,2021-08-09
8278,332861,14.32,2021-06-07
8279,235616,0.29,2021-08-22
8280,145640,29.16,2021-08-26
8281,153415,0.61,2021-06-30
8282,711141,97.0,2021-06-04
8283,127203,52.58,2021-06-01
8284,616047,93.79,2021-07-29
8285,204586,54.12,2021-07-31
8286,499088,54.88,2021-06-12
8287,895143,19.02,2021-07-05
8288,707903,11.15,2021-07-04
8289,845739,80.62,2021-08-14
8290,177307,90.59,2021-06-02
8291,384082,89.29,2021-07-27
8292,935580,66.93,2021-06-20
8293,149452,76.38,2021-08-12
8294,831319,1.17,2021-06-01
8295,247325,57.95,2021-07-25
8296,262005,32.53,2021-08-04
8297,787174,14.47,2021-08-14
8298,137543,46.4,2021-07-25
8299,298913,51.57,2021-06-15
8300,411245,74.03,2021-07-05
8301,584321,27.76,2021-08-21
8302,586592,72.05,2021-08-06
8303,897676,2.77,2021-07-16
8304,260065,30.78,2021-06-17
8305,468614,91.56,2021-07-28
8306,841865,91.93,2021-08-26
8307,587333,74.19,2021-08-07
8308,103074,30.26,2021-06-23
8309,956444,57.62,2021-06-11
8310,615070,54.73,2021-08-12
8311,394999,43.28,2021-08-10
8312,682205,62.37,2021-06-15
8313,822617,58.48,2021-08-15
8314,419120,62.9,2021-08-16
8315,974945,69.8,2021-08-03
8316,369450,1.95,2021-08-03
8317,633209,85.14,2021-07-31
8318,616190,14.57,2021-08-27
8319,273639,28.71,2021-06-28
8320,414355,75.47,2021-07-22
8321,682517,29.91,2021-08-01
8322,631736,79.74,2021-08-10
8323,637978,38.06,2021-07-04
8324,347826,64.17,2021-07-08
8325,689616,91.95,2021-06-09
8326,579298,71.94,2021-06-02
8327,459461,3.92,2021-07-21
8328,691072,65.13,2021-08-15
8329,330638,40.43,2021-07-06
8330,965285,53.43,2021-06-16
8331,353388,3.51,2021-08-30
8332,243391,93.84,2021-07-12
8333,523100,50.94,2021-08-04
8334,428622,85.19,2021-06-30
8335,208507,72.72,2021-08-04
8336,218985,58.2,2021-08-08
8337,939828,71.41,2021-06-05
8338,222107,93.57,2021-08-08
8339,659346,30.9,2021-07-25
8340,508847,44.2,2021-08-10
8341,423244,47.49,2021-06-25
8342,175913,67.5,2021-06-19
8343,169247,67.06,2021-06-25
8344,919770,78.25,2021-06-30
8345,853280,47.06,2021-06-17
8346,256890,38.34,2021-08-27
8347,244392,64.43,2021-08-27
8348,171121,44.77,2021-07-21
8349,482522,9.36,2021-07-28
8350,452841,51.06,2021-07-21
8351,207619,79.64,2021-07-14
8352,708535,30.42,2021-08-22
8353,623925,51.49,2021-06-01
8354,207098,40.74,2021-07-30
8355,742421,81.28,2021-07-29
8356,587396,64.33,2021-06-20
8357,545504,35.76,2021-08-06
8358,212481,6.41,2021-07-26
8359,525120,17.68,2021-07-18
8360,831636,55.62,2021-07-17
8361,253420,78.82,2021-07-29
8362,444376,35.09,2021-07-02
8363,229243,91.26,2021-08-08
8364,510018,67.71,2021-08-17
8365,941114,22.83,2021-08-27
8366,168532,8.43,2021-07-30
8367,550910,33.57,2021-08-14
8368,178118,47.47,2021-07-08
8369,596821,28.87,2021-06-27
8370,453335,49.24,2021-08-13
8371,342340,44.98,2021-06-28
8372,399193,49.36,2021-08-04
8373,841463,0.18,2021-06-22
8374,147291,28.37,2021-06-20
8375,799826,14.17,2021-08-29
8376,371691,26.19,2021-07-14
8377,298731,59.73,2021-08-05
8378,677601,32.86,2021-07-14
8379,982020,59.61,2021-06-30
8380,289069,54.99,2021-07-18
8381,750168,33.72,2021-08-15
8382,733326,40.06,2021-06-29
8383,436057,70.62,2021-06-19
8384,691746,33.32,2021-08-17
8385,907423,30.5,2021-06-03
8386,457203,87.65,2021-06-09
8387,100096,45.4,2021-08-30
8388,725259,59.75,2021-07-09
8389,137934,34.76,2021-07-21
8390,679968,93.39,2021-07-04
8391,824880,57.75,2021-06-09
8392,583385,12.24,2021-07-08
8393,699927,34.3,2021-07-10
8394,539959,44.78,2021-07-11
8395,582056,27.76,2021-08-20
8396,754361,23.14,2021-07-04
8397,777557,79.12,2021-08-04
8398,997215,79.4,2021-06-07
8399,285630,21.98,2021-08-30
8400,274795,5.37,2021-08-21
8401,528150,97.06,2021-06-19
8402,834173,2.29,2021-07-26
8403,438432,76.6,2021-06-18
8404,145889,17.69,2021-06-08
8405,716429,14.24,2021-07-06
8406,731620,25.09,2021-06-01
8407,959421,50.52,2021-06-03
8408,610076,44.83,2021-08-10
8409,596164,39.03,2021-07-23
8410,135805,94.46,2021-06-15
8411,514456,84.95,2021-07-27
8412,292343,66.77,2021-08-09
8413,987286,93.63,2021-06-13
8414,848761,74.88,2021-06-02
8415,509557,54.44,2021-08-07
8416,911567,30.48,2021-06-12
8417,731396,60.36,2021-08-18
8418,736463,18.66,2021-08-25
8419,561308,82.5,2021-07-28
8420,629679,17.81,2021-07-11
8421,292644,62.84,2021-06-30
8422,957137,41.89,2021-06-21
8423,958787,71.08,2021-07-25
8424,928528,32.63,2021-06-14
8425,355923,15.79,2021-08-04
8426,464019,80.34,2021-07-30
8427,769839,25.29,2021-07-20
8428,984266,8.61,2021-07-31
8429,599073,33.83,2021-08-11
8430,917924,0.2,2021-07-15
8431,196064,90.95,2021-06-29
8432,152298,72.44,2021-06-12
8433,746178,4.81,2021-08-15
8434,836351,87.78,2021-08-16
8435,872538,23.03,2021-06-21
8436,628611,48.96,2021-06-11
8437,321151,62.34,2021-07-31
8438,622272,90.01,2021-07-03
8439,679001,96.33,2021-07-26
8440,120839,25.79,2021-07-25
8441,344384,76.22,2021-07-14
8442,865452,10.32,2021-06-20
8443,793270,0.96,2021-08-19
8444,112806,20.26,2021-08-14
8445,813550,36.54,2021-07-02
8446,497032,34.0,2021-07-13
8447,583822,90.21,2021-07-18
8448,211262,50.37,2021-07-24
8449,306599,75.54,2021-08-17
8450,532284,96.29,2021-08-09
8451,154802,69.43,2021-07-04
8452,588878,43.75,2021-08-04
8453,157357,21.81,2021-06-18
8454,266436,67.03,2021-06-26
8455,222148,89.98,2021-07-31
8456,402133,12.91,2021-07-17
8457,350227,52.19,2021-06-21
8458,444615,94.77,2021-06-18
8459,552981,70.59,2021-08-26
8460,783109,0.21,2021-07-07
8461,744759,86.98,2021-06-14
8462,512769,36.49,2021-06-30
8463,429619,98.56,2021-06-22
8464,276773,10.69,2021-06-26
8465,771187,26.8,2021-07-07
8466,960446,33.27,2021-08-06
8467,614222,43.53,2021-06-02
8468,619963,48.6,2021-06-14
8469,704800,62.71,2021-08-01
8470,201098,73.76,2021-06-10
8471,250084,28.57,2021-06-13
8472,653283,22.17,2021-07-06
8473,123290,81.85,2021-06-27
8474,636299,44.9,2021-06-27
8475,589290,72.86,2021-06-20
8476,970386,32.13,2021-08-04
8477,270167,85.76,2021-07-11
8478,932266,1.24,2021-07-13
8479,596958,15.79,2021-06-17
8480,361704,30.84,2021-06-15
8481,528676,68.12,2021-08-08
8482,272670,2.63,2021-07-21
8483,507401,67.84,2021-07-25
8484,358571,0.78,2021-08-20
8485,602298,0.89,2021-08-19
8486,401606,77.33,2021-07-29
8487,895249,82.23,2021-08-22
8488,382244,43.4,2021-06-15
8489,482517,56.19,2021-07-16
8490,952893,84.14,2021-08-17
8491,916620,68.15,2021-07-03
8492,525476,50.03,2021-06-25
8493,502597,43.74,2021-07-05
8494,206164,6.54,2021-07-25
8495,197665,50.4,2021-08-23
8496,481041,26.85,2021-08-08
8497,829701,41.12,2021-08-24
8498,533266,59.53,2021-06-25
8499,345481,33.6,2021-06-13
8500,368581,37.35,2021-07-03
8501,446441,75.45,2021-07-01
8502,703635,71.1,2021-07-18
8503,656107,47.75,2021-07-30
8504,657762,75.79,2021-07-30
8505,777874,11.37,2021-07-13
8506,720831,94.32,2021-06-16
8507,757507,48.06,2021-06-19
8508,112797,74.09,2021-06-13
8509,494747,3.9,2021-08-24
8510,900930,73.1,2021-06-14
8511,915250,11.13,2021-07-29
8512,354256,27.64,2021-07-15
8513,479603,39.36,2021-08-10
8514,131009,47.21,2021-08-17
8515,802152,4.88,2021-06-03
8516,517221,32.23,2021-08-14
8517,948862,6.2,2021-07-24
8518,878227,68.69,2021-06-18
8519,156667,20.64,2021-06-17
8520,912359,17.99,2021-07-23
8521,944210,61.54,2021-07-21
8522,991229,91.28,2021-06-27
8523,270310,3.58,2021-06-16
8524,485634,84.5,2021-07-13
8525,705893,38.53,2021-08-02
8526,296502,86.24,2021-07-12
8527,902605,57.81,2021-06-17
8528,543592,3.96,2021-06-03
8529,111870,44.54,2021-07-24
8530,986640,46.23,2021-08-18
8531,287163,44.93,2021-07-09
8532,921328,21.03,2021-08-28
8533,171639,61.01,2021-08-15
8534,685203,32.61,2021-07-27
8535,429236,55.01,2021-08-01
8536,842596,40.17,2021-07-29
8537,761001,22.71,2021-06-15
8538,905746,5.4,2021-06-05
8539,314481,94.59,2021-06-13
8540,801065,54.42,2021-06-13
8541,497426,46.07,2021-07-21
8542,601584,95.71,2021-08-07
8543,417848,74.37,2021-06-09
8544,335782,26.03,2021-07-23
8545,988919,61.39,2021-08-07
8546,719779,23.87,2021-06-14
8547,900837,46.97,2021-07-27
8548,418932,32.46,2021-07-30
8549,705985,2.8,2021-08-24
8550,784776,51.04,2021-08-12
8551,995116,60.65,2021-06-27
8552,412757,63.32,2021-08-15
8553,112395,17.21,2021-06-09
8554,680041,67.48,2021-07-13
8555,655262,22.36,2021-06-06
8556,334555,0.9,2021-07-04
8557,123953,77.9,2021-08-12
8558,471936,0.01,2021-08-21
8559,833176,85.12,2021-08-17
8560,718483,14.21,2021-06-13
8561,427252,85.73,2021-07-15
8562,856275,41.21,2021-08-28
8563,962420,63.37,2021-06-25
8564,209642,31.6,2021-06-10
8565,381362,90.65,2021-07-25
8566,693663,37.62,2021-06-01
8567,467318,4.15,2021-07-17
8568,980723,12.72,2021-07-16
8569,594884,32.87,2021-07-12
8570,941771,75.5,2021-07-09
8571,796668,29.48,2021-07-08
8572,862876,84.45,2021-07-29
8573,952155,20.99,2021-08-12
8574,708348,12.78,2021-06-03
8575,924821,92.3,2021-07-05
8576,362672,85.73,2021-06-11
8577,741607,36.13,2021-07-31
8578,822404,57.82,2021-08-02
8579,110117,99.41,2021-08-24
8580,121089,19.93,2021-08-14
8581,590393,20.08,2021-06-16
8582,196290,9.34,2021-07-23
8583,586646,48.19,2021-06-16
8584,832578,37.23,2021-07-03
8585,190563,58.8,2021-07-16
8586,586943,87.03,2021-08-21
8587,483674,74.9,2021-07-31
8588,446375,93.09,2021-08-28
8589,632855,97.6,2021-06-12
8590,137613,17.82,2021-07-17
8591,808351,56.91,2021-08-15
8592,433636,62.0,2021-07-18
8593,499757,42.74,2021-06-08
8594,618234,58.06,2021-07-09
8595,394262,5.25,2021-06-06
8596,695939,51.58,2021-06-16
8597,816686,66.03,2021-07-28
8598,617290,50.24,2021-08-22
8599,137890,95.42,2021-07-21
8600,812152,77.31,2021-07-04
8601,805653,28.04,2021-08-22
8602,669962,9.6,2021-07-01
8603,729506,68.39,2021-08-25
8604,454124,8.55,2021-07-05
8605,715036,8.13,2021-08-16
8606,168662,25.06,2021-06-20
8607,489892,99.49,2021-07-29
8608,279764,41.59,2021-06-21
8609,617421,74.17,2021-07-19
8610,522164,21.02,2021-07-03
8611,846441,16.01,2021-06-29
8612,521476,36.06,2021-08-20
8613,630980,93.22,2021-08-30
8614,712389,21.7,2021-06-29
8615,755892,21.1,2021-06-30
8616,818235,37.35,2021-08-19
8617,637447,0.79,2021-06-14
8618,629504,66.39,2021-07-05
8619,780684,93.85,2021-07-18
8620,113597,2.44,2021-08-17
8621,357023,17.71,2021-06-10
8622,738856,83.69,2021-08-21
8623,832038,15.25,2021-06-06
8624,883565,22.58,2021-08-03
8625,597673,80.28,2021-06-07
8626,295647,48.25,2021-08-16
8627,386808,43.59,2021-06-09
8628,989912,27.97,2021-08-26
8629,572062,2.28,2021-06-29
8630,937032,83.69,2021-08-20
8631,294480,49.43,2021-08-04
8632,639930,9.95,2021-07-16
8633,352230,60.17,2021-08-26
8634,159661,87.74,2021-08-07
8635,860384,51.61,2021-07-08
8636,579363,59.16,2021-07-28
8637,581496,25.49,2021-07-27
8638,112837,35.72,2021-07-03
8639,597969,63.26,2021-08-24
8640,555149,37.71,2021-08-17
8641,966717,92.55,2021-06-23
8642,139568,66.25,2021-08-23
8643,919809,69.88,2021-06-08
8644,738367,60.9,2021-08-16
8645,339137,8.42,2021-08-07
8646,799439,39.66,2021-08-07
8647,493598,39.14,2021-08-21
8648,439138,9.51,2021-08-06
8649,981904,12.84,2021-07-06
8650,494559,79.5,2021-07-22
8651,125662,79.51,2021-06-23
8652,804486,4.25,2021-07-18
8653,451510,42.04,2021-06-10
8654,539571,48.91,2021-08-07
8655,577456,81.34,2021-06-05
8656,392274,96.38,2021-07-21
8657,349072,39.92,2021-08-01
8658,488408,26.0,2021-06-01
8659,788955,81.43,2021-08-02
8660,180462,34.5,2021-08-08
8661,972170,34.13,2021-06-03
8662,911073,10.58,2021-07-10
8663,980800,84.97,2021-08-02
8664,287693,41.46,2021-07-17
8665,928413,41.35,2021-07-27
8666,833327,87.47,2021-06-10
8667,972361,86.78,2021-06-02
8668,466068,63.8,2021-08-16
8669,810278,68.95,2021-06-05
8670,825111,28.15,2021-08-09
8671,101686,37.88,2021-07-30
8672,209890,86.23,2021-06-17
8673,791712,80.95,2021-08-11
8674,203556,79.37,2021-08-06
8675,643894,16.31,2021-07-27
8676,226561,64.09,2021-08-25
8677,840611,14.72,2021-08-29
8678,429744,69.72,2021-07-15
8679,329116,36.82,2021-07-04
8680,179197,82.68,2021-07-07
8681,709952,91.81,2021-06-07
8682,319144,43.13,2021-07-23
8683,464906,45.46,2021-08-19
8684,500492,95.65,2021-08-12
8685,205975,75.69,2021-08-22
8686,132788,75.39,2021-07-09
8687,823832,61.5,2021-08-23
8688,397180,74.91,2021-07-07
8689,361844,18.76,2021-08-01
8690,197286,76.97,2021-07-28
8691,552754,16.61,2021-06-30
8692,207862,72.29,2021-07-23
8693,328103,27.2,2021-07-22
8694,183895,62.27,2021-07-14
8695,966070,15.62,2021-08-27
8696,730006,60.59,2021-08-01
8697,602527,60.47,2021-07-08
8698,696153,71.6,2021-07-20
8699,678868,5.62,2021-06-03
8700,612659,85.24,2021-08-27
8701,657521,14.1,2021-07-24
8702,695583,99.49,2021-07-04
8703,196867,28.62,2021-08-14
8704,854431,85.33,2021-07-12
8705,674159,95.22,2021-06-01
8706,453395,33.9,2021-06-12
8707,791408,33.22,2021-08-08
8708,863605,41.1,2021-07-27
8709,361665,82.6,2021-06-27
8710,332956,90.08,2021-06-03
8711,753766,38.4,2021-06-24
8712,760255,81.04,2021-06-26
8713,555142,14.91,2021-08-23
8714,527608,58.09,2021-06-29
8715,213781,91.13,2021-06-26
8716,322747,9.46,2021-06-09
8717,842502,38.57,2021-08-25
8718,106135,52.49,2021-08-21
8719,989848,70.14,2021-07-04
8720,327048,65.0,2021-07-16
8721,106505,49.89,2021-06-04
8722,340585,60.63,2021-08-23
8723,988094,80.45,2021-06-10
8724,639516,75.29,2021-07-27
8725,664862,81.56,2021-08-11
8726,681605,60.12,2021-08-12
8727,295883,90.13,2021-07-07
8728,266336,5.84,2021-07-26
8729,720285,81.8,2021-06-15
8730,507908,86.95,2021-08-16
8731,802920,93.76,2021-08-25
8732,723789,39.04,2021-07-21
8733,581891,40.93,2021-06-26
8734,175562,75.68,2021-07-25
8735,689480,90.61,2021-07-05
8736,581396,40.59,2021-07-03
8737,627880,89.16,2021-08-16
8738,696611,59.64,2021-08-07
8739,489988,99.0,2021-08-14
8740,954412,46.46,2021-07-17
8741,711245,28.11,2021-06-24
8742,441338,14.9,2021-07-23
8743,724995,86.43,2021-08-17
8744,667123,67.93,2021-07-15
8745,625478,22.42,2021-07-17
8746,396858,9.26,2021-08-11
8747,956689,30.4,2021-06-30
8748,907476,66.84,2021-07-06
8749,602052,76.04,2021-08-02
8750,646875,86.33,2021-06-13
8751,304823,32.5,2021-06-28
8752,579610,17.83,2021-08-22
8753,414520,47.07,2021-06-08
8754,268755,9.09,2021-07-16
8755,428096,68.36,2021-07-22
8756,892219,3.23,2021-07-27
8757,208356,59.42,2021-07-02
8758,618903,89.59,2021-07-13
8759,907929,91.84,2021-08-02
8760,257854,20.51,2021-06-05
8761,696010,58.52,2021-08-06
8762,717693,81.87,2021-08-29
8763,999291,5.17,2021-06-13
8764,121523,35.6,2021-06-25
8765,980409,5.97,2021-07-23
8766,124904,75.94,2021-07-10
8767,988906,36.31,2021-07-24
8768,544952,62.97,2021-06-03
8769,793350,13.84,2021-06-17
8770,314124,1.88,2021-08-24
8771,167497,24.69,2021-06-27
8772,935557,4.96,2021-06-24
8773,784294,94.79,2021-06-02
8774,531601,45.39,2021-08-07
8775,959154,99.16,2021-07-27
8776,127696,47.75,2021-07-25
8777,212914,52.02,2021-08-27
8778,961616,99.0,2021-07-26
8779,141468,24.62,2021-08-06
8780,713633,58.56,2021-07-17
8781,992755,86.75,2021-06-26
8782,995172,64.64,2021-07-22
8783,466844,46.57,2021-06-01
8784,982809,1.64,2021-06-13
8785,990391,3.67,2021-08-16
8786,928066,83.94,2021-06-21
8787,687267,48.73,2021-07-09
8788,740169,75.17,2021-06-22
8789,464993,22.43,2021-07-01
8790,236553,23.39,2021-07-31
8791,561621,15.88,2021-08-07
8792,949428,97.76,2021-07-22
8793,940607,35.04,2021-06-13
8794,989994,19.25,2021-06-05
8795,533199,30.42,2021-08-02
8796,164131,15.44,2021-08-09
8797,428859,68.76,2021-07-02
8798,373056,73.66,2021-08-04
8799,420748,88.25,2021-07-09
8800,160919,91.3,2021-07-10
8801,116341,76.47,2021-08-10
8802,714666,89.4,2021-07-13
8803,710786,41.74,2021-06-14
8804,664968,76.56,2021-06-18
8805,547532,77.53,2021-07-12
8806,364654,99.98,2021-06-22
8807,533492,45.88,2021-07-16
8808,808890,59.78,2021-07-08
8809,964508,61.13,2021-06-05
8810,196005,27.01,2021-08-25
8811,219599,12.26,2021-07-25
